x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,entity_count,block_entity_count
-30,-1,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0,0
-7,-25,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,-25,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,0,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0,0
-30,1,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0,0
-5,-25,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,-25,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,2,34,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,3,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,3,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,-25,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,3,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-25,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-24,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-23,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-22,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-21,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-20,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-19,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-18,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-17,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-16,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-15,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-14,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-13,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-12,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-11,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-10,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-9,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-8,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-7,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-6,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-5,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-3,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-2,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-1,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,0,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,1,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,2,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,3,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-25,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-24,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-23,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-22,34,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-21,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-20,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-19,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-18,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-17,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-16,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-15,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-14,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-13,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-11,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-10,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-9,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-8,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-7,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-6,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-5,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-4,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-3,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-2,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-1,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,0,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,1,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,2,34,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,3,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-25,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-24,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-23,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-22,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-21,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-20,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-19,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-18,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-17,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-16,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-15,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-14,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-12,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-11,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-10,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-9,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-8,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-7,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-6,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,0,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-26,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-25,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-24,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-23,35,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-22,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-21,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-20,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-19,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-18,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-17,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-16,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-15,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-14,35,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
